,time,energy,jetsair,impingementair,ovenair,ductair,jetsductwork,backductwork,ovenback,ovenbackinsulation,ovenbackouter,food,ovenwalls,oveninsulation,ovenouter,ovendoor,outsideair,outsideairback
6266,626.6,240.0,579.391072955982,172.50188411631495,179.28579901722168,267.4881326487641,345.2446234597013,213.46012606173787,60.79187951000034,37.87071562595361,23.122070790585212,87.14285238689223,116.90520821471722,39.24710541307843,18.095835054260192,38.29510752056984,17,17
6267,626.7,0.0,588.8831873194584,178.14609223355768,180.44785108131765,283.9923963237354,345.39576648217223,213.46801764310896,60.79620356147569,37.87219439249242,23.12355613880601,87.15421901851818,116.91331823829,39.25199048073142,18.096159399656074,38.2979404878854,17,17
6268,626.8000000000001,0.0,298.42146986202215,181.79234284060254,181.74226762546436,295.053971235659,345.55597263262723,213.48292508336766,60.804030947213676,37.8736736750588,23.125041486363955,87.16633573402953,116.92164725239633,39.25687543290621,18.096483759269802,38.30080502422004,17,17
6269,626.9000000000001,0.0,277.2834971396484,164.87152759717162,181.55445508609802,253.9640025981398,345.44715389154703,213.5027320197239,60.81429988949316,37.875154107372396,23.12652683331106,87.17893638030239,116.93022034230933,39.26176028855588,18.096808133086142,38.30370474741869,17,17
6270,627.0,0.0,260.90380672511185,155.6945731264674,180.9176807995833,230.64371316162612,345.31880471828856,213.50611582482242,60.81634657231734,37.87663613080156,23.128012179763232,87.18928212868468,116.93875595906104,39.26664506879894,18.097132521090828,38.3065991152294,17,17
6271,627.1,0.0,249.5258602075279,150.08725423734836,180.03074696597355,215.67102877194606,345.1751845895403,213.49997431626178,60.81362836235246,37.87811825700362,23.129497525880765,87.19840447217223,116.9471688490176,39.2715297704101,18.0974569232705,38.30947584876037,17,17
6272,627.2,240.0,241.62550165801133,146.41673798974182,179.00305544419768,205.5121213392879,345.0208521075292,213.48753369649478,60.80776325902326,37.87959962376357,23.130982871674007,87.20677891567487,116.9554115334629,39.276414382794314,18.097781339611743,38.312328107370604,17,17
6273,627.3000000000001,240.0,413.27622514209145,143.87990650635925,177.89967770022133,198.38286746076284,344.8589900659383,213.4706564379979,60.79968573012718,37.881079661945364,23.132468217066503,87.2146634684837,116.96345732154333,39.28129889125381,18.098105770100688,38.315152043122566,17,17
6274,627.4000000000001,240.0,520.2705646898188,152.6404648832539,177.6783031044135,217.22800215856358,344.8560649624782,213.45052023167267,60.78998688978737,37.882557971705126,23.1339535619245,87.22220916025827,116.9712918865124,39.28618327878587,18.09843021472261,38.31794558810128,17,17
6275,627.5,240.0,562.7183483065762,163.81638797499096,178.1856996678926,244.1584320226308,344.95226497048236,213.4378027373795,60.78400722733295,37.88403426030197,23.135438906074,87.23092042606515,116.9790827803003,39.29106752715222,18.09875467346211,38.32073286776114,17,17
